gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI,throwFrame,passerId,ball_x_at_throw,ball_y_at_throw,catchFrame,catchNflId,catch_x,catch_y,interceptFrame,interceptNflId,int_x,int_y,targetId,breakFrame,anticipation_frames,anticipation_seconds,snapFrame,timeToThrow_sec
2018123008,1902,"(1:22) (No Huddle, Shotgun) E.Manning pass incomplete deep left to C.Latimer.",2,2,1,NYG,play_type_pass,NYG,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,0.0,01:22:00,46.0,,,I,0,0,-0.397075685962789,False,30.0,496937.0,57.33,23.83,,,,,,,,,,,,,5,2.5
2018123008,1101,(13:47) (Shotgun) D.Prescott pass incomplete deep right to A.Cooper.,2,2,5,DAL,play_type_pass,NYG,44,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,0.0,13:47:00,54.0,,,I,0,0,-0.793632369368725,False,31.0,2532875.0,45.81,39.94,,,,,,,,,,,,,5,2.6
2018123008,600,"(4:15) (Shotgun) D.Prescott pass short middle to R.Smith to NYG 43 for 8 yards (G.Haley, T.Davis).",1,1,10,DAL,play_type_pass,DAL,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,0.0,04:15:00,59.0,,,C,8,8,0.0874877342718876,False,31.0,2532875.0,63.56,7.36,38.0,2532875.0,64.9,6.04,,,,,2532875.0,2.0,29.0,2.9000000000000004,5,2.6
2018123008,2294,"(14:04) (Shotgun) D.Prescott pass short middle to B.Jarwin to DAL 19 for no gain (O.Vernon, J.Jenkins).",3,3,16,DAL,play_type_pass,DAL,19,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,14.0,7.0,14:04:00,91.0,,,C,0,0,-1.53125112250064,False,28.0,2532875.0,82.04,12.53,34.0,2532875.0,81.31,11.62,,,,,2532875.0,34.0,-6.0,-0.6000000000000001,5,2.3000000000000003
2018123008,2755,"(5:10) (No Huddle, Shotgun) D.Prescott pass deep right to B.Jarwin for 39 yards, TOUCHDOWN [T.Davis].",3,3,3,DAL,play_type_pass,NYG,39,EMPTY,"0 RB, 1 TE, 4 WR",5.0,3.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,14.0,10.0,05:10:00,49.0,,,C,39,39,4.61846670977057,False,57.0,2532875.0,35.22,9.57,72.0,2532875.0,34.88,9.8,,,,,2532875.0,67.0,-10.0,-1.0,5,5.2
2018123008,4368,"(1:34) (No Huddle, Shotgun) D.Prescott pass incomplete deep right to A.Cooper.",4,1,10,DAL,play_type_pass,NYG,27,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,28.0,35.0,01:34:00,83.0,,,I,0,0,-0.187454885006582,False,34.0,2532875.0,94.59,13.08,,,,,,,,,,,,,6,2.8000000000000003
2018100709,3764,(1:19) (No Huddle) C.Wentz spiked the ball to stop the clock.,4,1,10,PHI,play_type_pass,MIN,15,,"1 RB, 1 TE, 3 WR",4.0,0.0,"4 DL, 2 LB, 5 DB",UNKNOWN,23.0,14.0,01:19:00,95.0,,,I,0,0,-0.144084276417515,False,,,,,,,,,,,,,,,,,6,
2018123008,4317,(2:00) (Shotgun) D.Prescott pass incomplete deep right to A.Cooper (J.Jenkins) [O.Vernon].,4,2,4,DAL,play_type_pass,NYG,34,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,7.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,28.0,35.0,02:00:00,76.0,,,I,0,0,-0.434593114810189,False,28.0,2532875.0,89.62,9.52,,,,,,,,,,,,,6,2.2
2018121605,1895,"(1:32) (No Huddle, Shotgun) A.Luck pass short right to T.Hilton to IND 32 for 12 yards (X.Woods; C.Awuzie).",2,2,6,IND,play_type_pass,IND,20,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,7.0,01:32:00,30.0,,,C,12,12,0.577610210397326,False,35.0,496937.0,38.4,9.4,48.0,496937.0,40.34,10.25,,,,,496937.0,39.0,-4.0,-0.4,6,2.9000000000000004
2018111110,499,(7:34) (No Huddle) J.Goff pass short right to T.Gurley ran ob at SEA 10 for 20 yards (SL.Griffin).,1,2,2,LA,play_type_pass,SEA,30,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,0.0,07:34:00,40.0,,,C,20,20,1.51902152525091,False,39.0,2495252.0,30.13,37.93,51.0,2495252.0,25.4,38.81,,,,,2495252.0,,,,6,3.3000000000000003
2018123008,2708,"(6:24) (No Huddle, Shotgun) D.Prescott pass short right to C.Beasley to NYG 39 for 7 yards (S.Chandler).",3,1,10,DAL,play_type_pass,NYG,46,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,14.0,10.0,06:24:00,56.0,,,C,7,7,0.0386121395738441,False,31.0,2532875.0,40.8,41.54,39.0,2532875.0,37.36,40.96,,,,,2532875.0,,,,6,2.5
2018100710,4418,"(2:09) (No Huddle, Shotgun) C.Beathard pass incomplete short right to K.Bourne (H.Reddick).",4,1,10,SF,play_type_pass,ARI,32,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,28.0,12.0,02:09:00,78.0,,,I,0,0,-0.205190408571609,False,26.0,2495504.0,87.03,41.82,,,,,,,,,,,,,6,2.0
2018123008,1988,"(:50) (Shotgun) E.Manning pass short right to W.Gallman to DAL 38 for 7 yards (C.Awuzie, S.Lee).",2,1,10,NYG,play_type_pass,DAL,45,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,0.0,00:50:00,65.0,,,C,7,7,0.210125247826003,False,30.0,496937.0,78.38,26.4,38.0,496937.0,79.84,23.62,,,,,496937.0,,,,6,2.4000000000000004
2018121609,1195,(12:05) N.Mullens pass short middle to K.Bourne to SF 29 for 12 yards (SL.Griffin). Caught at SF 29.  0-YAC,2,2,6,SF,play_type_pass,SF,17,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,6.0,7.0,12:05:00,27.0,,,C,12,12,1.56347881599893,False,33.0,2532966.0,31.93,22.88,49.0,2532966.0,38.69,21.86,,,,,2532966.0,8.0,25.0,2.5,6,2.7
2018123008,3970,"(3:21) (Shotgun) D.Prescott pass short right to A.Cooper to DAL 28 for 3 yards (K.Wynn, J.Jenkins). FUMBLES (K.Wynn), RECOVERED by NYG-B.Goodson at DAL 25. B.Goodson to DAL 18 for 7 yards (B.Jarwin). Officially, a pass for 0 yards.",4,1,10,DAL,play_type_pass,DAL,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,28.0,32.0,03:21:00,35.0,,,C,0,-7,-5.78448899804646,False,26.0,2532875.0,43.01,12.27,37.0,2532875.0,40.09,15.67,,,,,2532875.0,7.0,19.0,1.9000000000000001,6,2.0
2018111105,1755,"(1:26) (No Huddle, Shotgun) P.Mahomes pass short left to D.Robinson pushed ob at KC 29 for 5 yards (B.Benwikere).",2,2,6,KC,play_type_pass,KC,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,20.0,01:26:00,86.0,,,C,5,5,-0.225616728162382,False,37.0,2495504.0,72.79,46.36,47.0,2495504.0,72.84,45.91,,,,,2495504.0,40.0,-3.0,-0.30000000000000004,6,3.1
2018102809,1010,(13:32) J.Rosen pass short middle to C.Williams to SF 25 for 14 yards (R.Sherman).,2,1,10,ARI,play_type_pass,SF,39,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,2.0,0.0,13:32:00,71.0,,,C,14,14,0.743742923695521,False,32.0,497238.0,65.92,19.44,43.0,497238.0,63.32,20.96,,,,,497238.0,6.0,26.0,2.6,6,2.6
2018111900,2988,(12:07) (Shotgun) J.Goff pass short left to T.Higbee to KC 10 for 15 yards (A.Hitchens).,3,1,10,LA,play_type_pass,KC,25,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,23.0,23.0,12:07:00,35.0,,,C,15,15,0.978596660487901,False,18.0,2307.0,28.75,34.26,27.0,2307.0,27.01,34.22,,,,,2307.0,,,,7,1.1
2018090902,3986,"(3:21) (No Huddle, Shotgun) A.Luck pass short middle to J.Doyle to IND 41 for 4 yards (D.Dennard).",4,1,10,IND,play_type_pass,IND,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,27.0,23.0,03:21:00,47.0,,,C,4,4,-0.184626069382339,False,31.0,2532865.0,50.72,51.11,38.0,2532865.0,53.16,53.2,,,,,2532865.0,,,,7,2.4000000000000004
2018123008,3462,"(9:45) (No Huddle, Shotgun) D.Prescott pass incomplete short left to M.Gallup (T.Lippett).",4,2,10,DAL,play_type_pass,DAL,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,21.0,25.0,09:45:00,59.0,,,I,0,0,-0.818205481578415,False,28.0,2532875.0,68.33,9.31,,,,,,,,,,,,,7,2.1
2018111900,4420,(9:52) (No Huddle) J.Goff pass incomplete short left to R.Woods.,4,1,7,LA,play_type_pass,KC,7,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,44.0,40.0,09:52:00,103.0,,,I,0,0,-0.154768048561077,False,24.0,2307.0,110.73,20.81,,,,,,,,,,,,,7,1.7000000000000002
2018111109,3627,"(:39) (No Huddle, Shotgun) D.Carr pass incomplete short right to J.Cook (D.James). PENALTY on LAC-A.Phillips, Unsportsmanlike Conduct, 15 yards, enforced at OAK 27.",4,2,5,OAK,play_type_pass,OAK,27,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,20.0,6.0,00:39:00,83.0,UNSd,LAC 31,I,0,15,0.468725041281773,False,34.0,1032.0,72.82,22.24,,,,,,,,,,,,,7,2.7
2018120912,4321,(:33) (Shotgun) D.Prescott pass short right to B.Jarwin ran ob at PHI 45 for 5 yards.,4,2,3,DAL,play_type_pass,,50,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,23.0,23.0,00:33:00,60.0,,,C,5,5,0.328571406022277,False,28.0,79848.0,69.84,12.68,41.0,79848.0,68.16,5.51,,,,,79848.0,,,,7,2.1
2018122311,3538,"(8:52) (No Huddle, Shotgun) J.Rosen scrambles up the middle to ARZ 39 for 11 yards (B.Countess). Los Angeles Rams challenged the runner was not down by contact ruling, and the play was REVERSED. (No Huddle, Shotgun) J.Rosen sacked at ARZ 22 for -6 yards (A.Donald).",4,2,7,ARI,play_type_sack,ARI,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,31.0,9.0,08:52:00,38.0,,,S,-6,-6,-1.28140550397476,False,,,,,,,,,,,,,,,,,7,
2018120903,4279,"(2:15) (No Huddle, Shotgun) M.Ryan pass short middle to I.Smith to GB 44 for 3 yards (B.Martinez).",4,2,3,ATL,play_type_pass,GB,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,14.0,34.0,02:15:00,63.0,,,C,3,3,0.334621789052534,False,38.0,310.0,55.99,22.85,49.0,310.0,56.24,23.0,,,,,310.0,9.0,29.0,2.9000000000000004,8,3.0
2018092312,1393,"(9:33) (No Huddle) R.Wilson pass deep middle to J.Brown for 16 yards, TOUCHDOWN.",2,1,10,SEA,play_type_pass,DAL,16,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,0.0,09:33:00,94.0,,,C,16,16,2.27495681722336,False,32.0,496937.0,100.14,20.63,,,,,,,,,,,,,8,2.4000000000000004
2018100703,4173,(:17) B.Mayfield spiked the ball to stop the clock.,4,1,10,CLE,play_type_pass,BAL,37,,"1 RB, 1 TE, 3 WR",7.0,0.0,"1 DL, 4 LB, 6 DB",UNKNOWN,9.0,9.0,00:17:00,73.0,,,I,0,0,-0.113865713913599,False,,,,,,,,,,,,,,,,,8,
2018092310,1368,(10:31) (No Huddle) J.Goff pass short right to R.Woods to LAC 10 for 5 yards (C.Hayward).,2,1,10,LA,play_type_pass,LAC,15,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,10:31:00,95.0,,,C,5,5,0.186111755915851,False,23.0,2532861.0,103.69,13.46,33.0,2532861.0,99.6,14.48,,,,,2532861.0,4.0,19.0,1.9000000000000001,8,1.5
2018121605,1702,"(3:55) (No Huddle, Shotgun) D.Prescott pass incomplete deep middle to A.Cooper.",2,3,1,DAL,play_type_pass,IND,41,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,0.0,7.0,03:55:00,51.0,,,I,0,0,-1.35655581809652,False,48.0,2543811.0,35.49,25.91,,,,,,,,,,,,,9,3.9000000000000004
2018111105,3613,(2:54) (Shotgun) J.Rosen pass incomplete short left to R.Seals-Jones [D.Ford].,4,3,28,ARI,play_type_pass,ARI,47,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,14.0,26.0,02:54:00,57.0,,,I,0,0,-1.22930579335684,False,38.0,2307.0,73.17,10.32,,,,,,,,,,,,,9,2.9000000000000004
2018111105,1849,"(:49) (No Huddle, Shotgun) P.Mahomes sacked at KC 36 for -8 yards (B.Mayowa).",2,2,3,KC,play_type_sack,KC,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,7.0,20.0,00:49:00,66.0,,,S,-8,-8,-0.545967475904149,False,,,,,,,,,,,,,,,,,9,
2018122200,1656,"(1:25) (No Huddle, Shotgun) M.Mariota pass short left to D.Jennings ran ob at WAS 17 for 9 yards (G.Stroman).",2,1,10,TEN,play_type_pass,WAS,26,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,10.0,6.0,01:25:00,84.0,,,C,9,9,0.399638871945394,False,30.0,2495190.0,75.87,20.99,47.0,2495190.0,71.66,29.04,,,,,2495190.0,6.0,24.0,2.4000000000000004,9,2.1
2018123008,1806,"(1:55) (No Huddle, Shotgun) D.Prescott pass deep middle to B.Jarwin for 19 yards, TOUCHDOWN.",2,3,9,DAL,play_type_pass,NYG,19,EMPTY,"0 RB, 2 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,7.0,0.0,01:55:00,29.0,,,C,19,19,3.40208226032813,False,36.0,2532875.0,15.19,45.74,,,,,,,,,,,,,9,2.7
2018101408,2204,(14:19) (Shotgun) A.Smith pass short middle to B.Quick to WAS 45 for 6 yards (C.Munnerlyn).,3,3,2,WAS,play_type_pass,WAS,39,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,17.0,14:19:00,71.0,,,C,6,6,1.80686771983099,False,42.0,80668.0,64.57,21.66,49.0,80668.0,65.37,23.11,,,,,80668.0,37.0,5.0,0.5,9,3.3000000000000003
2018111104,1916,"(1:17) (No Huddle, Shotgun) B.Bortles pass short right to T.Yeldon ran ob at IND 34 for 20 yards (Q.Wilson).",2,2,4,JAX,play_type_pass,JAX,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,13.0,29.0,01:17:00,56.0,,,C,20,20,1.2169560299942,False,34.0,2543477.0,49.13,23.74,45.0,2543477.0,49.58,23.68,,,,,2543477.0,5.0,29.0,2.9000000000000004,9,2.5
2018102808,1678,(4:10) (Shotgun) A.Luck pass short right to D.Inman to IND 44 for 8 yards (M.Gilchrist).,2,3,2,IND,play_type_pass,IND,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,14.0,04:10:00,46.0,,,C,8,8,1.53929953384987,False,51.0,2495153.0,56.66,16.71,60.0,2495153.0,54.85,13.19,,,,,2495153.0,,,,9,4.2
2018102101,3121,"(10:05) (No Huddle, Shotgun) D.Brees pass short right to B.Watson to BLT 44 for 10 yards (T.Jefferson).",4,3,8,NO,play_type_pass,NO,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,14.0,17.0,10:05:00,64.0,,,C,10,10,1.92445611405603,False,35.0,4365.0,54.01,47.37,50.0,4365.0,42.47,50.37,,,,,4365.0,6.0,29.0,2.9000000000000004,10,2.5
2018120213,2392,(13:21) (No Huddle) N.Mullens pass short right to M.Breida to SEA 20 for 26 yards (J.Coleman).,3,2,8,SF,play_type_pass,SEA,46,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,27.0,13:21:00,56.0,,,C,26,26,1.86753352184556,False,34.0,2532966.0,50.27,26.83,44.0,2532966.0,46.04,23.94,,,,,2532966.0,4.0,30.0,3.0,10,2.4000000000000004
2018101403,3924,(:35) (Shotgun) N.Peterman pass short middle intended for L.McCoy INTERCEPTED by K.Jackson (D.Ejiofor) at BUF 34. K.Jackson pushed ob at BUF 21 for 13 yards (D.Dawkins).,4,3,6,BUF,play_type_pass,BUF,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,13.0,20.0,00:35:00,80.0,,,IN,0,0,-3.86247168303652,False,54.0,79607.0,77.27,29.23,,,,,70.0,79607.0,74.95,29.36,,,,,10,4.4
2018100705,2144,(:19) (Shotgun) B.Bortles pass short middle intended for T.Yeldon INTERCEPTED by S.Nelson [D.Ford] at KC -5. Touchback.,2,2,3,JAX,play_type_pass,KC,3,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,0.0,20.0,00:19:00,107.0,,,IN,0,0,-5.09779485549155,False,35.0,2307.0,115.22,7.74,,,,,51.0,2307.0,118.6,14.21,,,,,10,2.5
2018112510,1160,(11:46) (Shotgun) K.Cousins pass short right to S.Diggs to GB 30 for 10 yards (I.Campbell).,2,3,5,MIN,play_type_pass,GB,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,14.0,7.0,11:46:00,50.0,,,C,10,10,1.59318659856335,False,34.0,80431.0,57.35,25.29,45.0,80431.0,59.69,25.73,,,,,80431.0,,,,11,2.3000000000000003
2018112510,889,(:04) A.Rodgers pass short left to D.Adams pushed ob at MIN 14 for 6 yards (X.Rhodes).,1,2,1,GB,play_type_pass,MIN,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,7.0,00:04:00,30.0,,,C,6,6,0.624385227855853,False,20.0,497236.0,30.58,35.91,30.0,497236.0,29.21,39.82,,,,,497236.0,10.0,10.0,1.0,11,0.9
2018112510,937,(15:00) A.Rodgers pass short right to A.Jones to MIN 6 for 8 yards (S.Weatherly).,2,1,10,GB,play_type_pass,MIN,14,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,2.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,7.0,7.0,15:00:00,96.0,,,C,8,8,0.40576821867614,False,37.0,496790.0,96.73,32.86,48.0,496790.0,96.42,29.31,,,,,496790.0,11.0,26.0,2.6,11,2.6
2018112600,898,(:27) (Shotgun) D.Watson pass short left to De.Thomas to TEN 15 for 12 yards (K.Vaccaro).,1,2,9,HOU,play_type_pass,TEN,27,EMPTY,"1 RB, 2 TE, 2 WR",6.0,2.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,10.0,7.0,00:27:00,83.0,,,C,12,12,1.01359478825076,False,22.0,2354.0,90.03,21.97,35.0,2354.0,90.3,26.02,,,,,2354.0,7.0,15.0,1.5,11,1.1
2018112510,1016,(14:16) (Shotgun) K.Cousins pass deep right to K.Rudolph to MIN 42 for 17 yards (I.Campbell).,2,1,10,MIN,play_type_pass,MIN,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,14.0,7.0,14:16:00,85.0,,,C,17,17,1.10092509052816,False,36.0,80431.0,93.86,30.83,54.0,80431.0,92.95,27.81,,,,,80431.0,,,,11,2.5
2018112510,1063,(13:04) K.Cousins pass incomplete short left to A.Thielen.,2,2,7,MIN,play_type_pass,MIN,45,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,14.0,7.0,13:04:00,65.0,,,I,0,0,-0.884244501894289,False,40.0,80431.0,76.85,33.71,,,,,,,,,,,,,11,2.9000000000000004
2018112600,1750,(1:48) (Shotgun) M.Mariota pass short left to C.Batson to TEN 33 for 13 yards (J.Reid; A.Hal).,2,1,10,TEN,play_type_pass,TEN,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,10.0,21.0,01:48:00,30.0,,,C,13,13,0.420737118420369,False,24.0,496735.0,33.89,35.18,39.0,496735.0,36.1,37.98,,,,,496735.0,,,,11,1.3
2018112510,1286,(10:10) (Shotgun) A.Rodgers sacked at GB 29 for -1 yards (T.Johnson).,2,3,5,GB,play_type_sack,GB,30,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,14.0,14.0,10:10:00,40.0,,,S,-1,-1,-1.56921379984156,False,,,,,,,,,,,,,,,,,11,
2018112600,1711,(2:00) (Shotgun) D.Watson pass incomplete short right to R.Griffin.,2,3,4,HOU,play_type_pass,TEN,40,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,10.0,21.0,02:00:00,50.0,,,I,0,0,-0.979940862678948,False,27.0,2354.0,46.35,32.62,,,,,,,,,,,,,11,1.6
2018112600,1650,(2:15) D.Watson pass incomplete deep left to D.Hopkins.,2,1,10,HOU,play_type_pass,TEN,46,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,10.0,21.0,02:15:00,56.0,,,I,0,0,-0.28608078496932,False,46.0,2354.0,43.39,26.55,,,,,,,,,,,,,11,3.5
2018112600,1566,"(3:36) (Shotgun) D.Watson pass short left to K.Coutee to HST 47 for 7 yards (M.Butler, L.Ryan).",2,1,10,HOU,play_type_pass,HOU,40,EMPTY,"1 RB, 1 TE, 3 WR",4.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,10.0,21.0,03:36:00,70.0,,,C,7,7,-0.0408545850184767,False,31.0,2354.0,59.61,27.14,47.0,2354.0,56.53,22.58,,,,,2354.0,,,,11,2.0
2018112600,1062,(13:05) (Shotgun) M.Mariota pass short left to D.Lewis to HST 26 for 3 yards (W.Mercilus; K.Jackson).,2,2,5,TEN,play_type_pass,HOU,29,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,10.0,14.0,13:05:00,81.0,,,C,3,3,-0.304236761451702,False,35.0,496735.0,86.29,44.26,48.0,496735.0,85.22,45.18,,,,,496735.0,4.0,31.0,3.1,11,2.4000000000000004
2018112600,1087,"(12:27) (Shotgun) M.Mariota pass short middle to L.Stocker to HST 12 for 14 yards (B.McKinney, B.Scarlett).",2,3,2,TEN,play_type_pass,HOU,26,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,14.0,12:27:00,84.0,,,C,14,14,1.62591256211072,False,50.0,496735.0,87.68,12.01,64.0,496735.0,89.03,17.33,,,,,496735.0,49.0,1.0,0.1,11,3.9000000000000004
2018112510,1085,(13:00) (Shotgun) K.Cousins pass short right to K.Rudolph pushed ob at GB 45 for 10 yards (J.Jackson).,2,3,7,MIN,play_type_pass,MIN,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,14.0,7.0,13:00:00,65.0,,,C,10,10,2.03223785635864,False,40.0,80431.0,72.49,32.7,52.0,80431.0,72.82,28.96,,,,,80431.0,10.0,30.0,3.0,11,2.9000000000000004
2018112600,1841,(1:14) (Shotgun) M.Mariota sacked at TEN 14 for -8 yards (sack split by J.Watt and C.Covington).,2,2,21,TEN,play_type_sack,TEN,22,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,10.0,21.0,01:14:00,32.0,,,S,-8,-8,-0.650315059955261,False,,,,,,,,,,,,,,,,,11,
2018112600,1418,(6:03) (Shotgun) M.Mariota sacked at TEN 28 for -8 yards (C.Covington).,2,3,9,TEN,play_type_sack,TEN,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,10.0,21.0,06:03:00,46.0,,,S,-8,-8,-1.90668109333085,False,,,,,,,,,,,,,,,,,11,
2018112510,1242,(11:01) A.Rodgers pass incomplete deep middle to J.Graham (J.Kearse).,2,1,10,GB,play_type_pass,GB,25,I_FORM,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,14.0,11:01:00,35.0,,,I,0,0,-0.515567814831455,False,39.0,497236.0,47.65,20.85,,,,,,,,,,,,,11,2.8000000000000003
2018112600,1317,(8:43) (Shotgun) M.Mariota pass short right to D.Lewis to TEN 21 for 7 yards (B.Dunn).,2,1,20,TEN,play_type_pass,TEN,14,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,10.0,21.0,08:43:00,24.0,,,C,7,7,0.193527702593967,False,36.0,496735.0,31.5,46.39,53.0,496735.0,35.38,41.51,,,,,496735.0,15.0,21.0,2.1,11,2.5
