gameId,playId,snapFrame,throwFrame,catchFrame,breakFrame,timeToThrow_sec,anticipation_seconds,passResult,epa,targetId,passerId
2018092300,453,11,41.0,50.0,42.0,3.0,-0.1,C,-1.05892268214145,2504775.0,2504775.0
2018092300,528,11,27.0,39.0,,1.6,,C,-0.343319505156611,310.0,310.0
2018092300,552,11,30.0,38.0,14.0,1.9000000000000001,1.6,C,1.8023826272793,310.0,310.0
2018092300,618,11,39.0,48.0,13.0,2.8000000000000003,2.6,C,2.07633045119205,310.0,310.0
2018092300,663,11,57.0,69.0,12.0,4.6000000000000005,4.5,C,1.10271123704996,310.0,310.0
2018092300,709,11,76.0,,,6.5,,I,-0.310863473376741,,310.0
2018092300,740,11,37.0,,,2.6,,I,-0.596435239860058,,310.0
2018092300,762,11,39.0,55.0,12.0,2.8000000000000003,2.7,C,1.75401463937316,310.0,310.0
2018092300,786,11,41.0,,,3.0,,C,2.38494380707093,,310.0
2018092300,863,11,37.0,45.0,2.0,2.6,3.5,C,-0.726224914323988,2504775.0,2504775.0
2018092300,887,11,28.0,36.0,4.0,1.7000000000000002,2.4000000000000004,C,1.82557342616008,2504775.0,2504775.0
2018092300,911,11,36.0,49.0,10.0,2.5,2.6,C,1.10829477126097,2504775.0,2504775.0
2018092300,935,11,51.0,,,4.0,,I,-0.448836939768954,,2504775.0
2018092300,1000,11,52.0,,,4.1000000000000005,,I,-1.6728293914718,,2504775.0
2018092300,1039,11,36.0,54.0,6.0,2.5,3.0,C,0.87270656217852,310.0,310.0
2018092300,1084,11,27.0,37.0,13.0,1.6,1.4000000000000001,C,-0.618894835461895,310.0,310.0
2018092300,1108,11,,,,,,S,-2.0389435552377,,
2018092300,1152,11,43.0,58.0,2.0,3.2,4.1000000000000005,C,1.54233210711952,2504775.0,2504775.0
2018092300,1176,11,21.0,31.0,3.0,1.0,1.8,C,-0.456069704879732,2504775.0,2504775.0
2018092300,1221,11,31.0,,,2.0,,I,-0.410251660466798,,2504775.0
2018092300,1243,11,35.0,43.0,11.0,2.4000000000000004,2.4000000000000004,C,-0.423180163453649,2504775.0,2504775.0
2018092300,1284,11,39.0,49.0,13.0,2.8000000000000003,2.6,C,-0.362702416714943,2504775.0,2504775.0
2018092300,1346,11,36.0,46.0,31.0,2.5,0.5,C,1.01982917159272,310.0,310.0
2018092300,1370,11,51.0,,,4.0,,I,-0.45704480622346,,310.0
2018092300,1413,11,33.0,,,2.2,,I,-1.62147298737703,,310.0
2018092300,1460,11,28.0,41.0,9.0,1.7000000000000002,1.9000000000000001,C,0.978497183402459,2504775.0,2504775.0
2018092300,1561,11,34.0,54.0,10.0,2.3000000000000003,2.4000000000000004,C,2.02523431819189,2504775.0,2504775.0
2018092300,1662,11,37.0,49.0,10.0,2.6,2.7,C,0.255385583427666,2504775.0,2504775.0
2018092300,1691,11,21.0,29.0,10.0,1.0,1.1,C,-0.387128220005882,2504775.0,2504775.0
2018092300,1783,11,37.0,62.0,11.0,2.6,2.6,C,5.91003395513423,310.0,310.0
2018092300,1846,11,41.0,52.0,11.0,3.0,3.0,C,0.785312125408433,2504775.0,2504775.0
2018092300,1887,11,43.0,,,3.2,,I,-0.262183345440335,,2504775.0
2018092300,1909,11,34.0,,,2.3000000000000003,,I,-0.497045843926635,,2504775.0
2018092300,1954,11,40.0,,,2.9000000000000004,,I,-0.877767143416255,,2504775.0
2018092300,2053,11,64.0,,,5.300000000000001,,I,-0.467778005970785,,310.0
2018092300,2094,11,34.0,43.0,10.0,2.3000000000000003,2.4000000000000004,C,0.256883073840657,2504775.0,2504775.0
2018092300,2118,11,36.0,50.0,5.0,2.5,3.1,C,1.10705339933068,2504775.0,2504775.0
2018092300,2246,11,,,,,,S,-0.72639900490159,,
2018092300,2296,11,36.0,47.0,10.0,2.5,2.6,C,0.709133175761985,310.0,310.0
2018092300,2395,11,74.0,,,6.300000000000001,,C,1.93610119642581,,310.0
2018092300,2505,11,40.0,,,2.9000000000000004,,I,-0.555017831588048,,2504775.0
2018092300,2559,11,32.0,42.0,5.0,2.1,2.7,C,-0.205246135336449,2504775.0,2504775.0
2018092300,2583,11,,,,,,S,-2.01019711886856,,
2018092300,2705,11,48.0,,,3.7,,I,-0.910362888274044,,310.0
2018092300,2727,11,34.0,,,2.3000000000000003,,I,-1.77845946526712,,310.0
2018092300,2797,11,40.0,48.0,4.0,2.9000000000000004,3.6,C,-0.153543790316273,2504775.0,2504775.0
2018092300,2821,11,35.0,48.0,10.0,2.4000000000000004,2.5,C,0.747527874872924,2504775.0,2504775.0
2018092300,2868,11,53.0,61.0,9.0,4.2,4.4,C,1.90443712876546,2504775.0,2504775.0
2018092300,2968,11,29.0,43.0,9.0,1.8,2.0,C,0.678878449021648,310.0,310.0
2018092300,3028,11,37.0,46.0,9.0,2.6,2.8000000000000003,C,2.08106712255726,310.0,310.0
2018092300,3078,11,30.0,42.0,8.0,1.9000000000000001,2.2,C,1.35046719497411,310.0,310.0
2018092300,3107,11,44.0,55.0,2.0,3.3000000000000003,4.2,C,0.701884759404946,310.0,310.0
2018092300,3157,11,40.0,48.0,7.0,2.9000000000000004,3.3000000000000003,C,1.42123628190693,310.0,310.0
2018092300,3181,11,44.0,53.0,4.0,3.3000000000000003,4.0,C,0.697909954398299,310.0,310.0
2018092300,3205,11,21.0,31.0,10.0,1.0,1.1,C,0.329869099322017,310.0,310.0
2018092300,3305,11,30.0,39.0,11.0,1.9000000000000001,1.9000000000000001,C,1.47567086855228,310.0,310.0
2018092300,3385,11,38.0,45.0,7.0,2.7,3.1,C,-0.0431703922571738,2504775.0,2504775.0
2018092300,3546,11,31.0,41.0,4.0,2.0,2.7,C,2.52501247625905,2504775.0,2504775.0
2018092300,3658,11,41.0,75.0,32.0,3.0,0.9,C,3.40870412411428,310.0,310.0
2018092300,3693,11,33.0,46.0,10.0,2.2,2.3000000000000003,C,0.500004355848723,310.0,310.0
2018092300,3738,11,,,,,,S,-1.39943645470181,,
2018092300,3797,11,35.0,46.0,10.0,2.4000000000000004,2.5,C,1.42795751910297,310.0,310.0
2018092300,3879,11,30.0,41.0,3.0,1.9000000000000001,2.7,C,1.34460345288266,2504775.0,2504775.0
2018092300,3903,11,31.0,38.0,4.0,2.0,2.7,C,0.0969518719755216,2504775.0,2504775.0
2018092300,3985,11,36.0,44.0,10.0,2.5,2.6,C,0.820668568565658,2504775.0,2504775.0
2018092300,4009,11,44.0,52.0,9.0,3.3000000000000003,3.5,C,0.409949425038826,2504775.0,2504775.0
2018092300,4173,11,32.0,40.0,10.0,2.1,2.2,C,-0.0515318990916847,310.0,310.0
2018092300,4197,11,39.0,49.0,10.0,2.8000000000000003,2.9000000000000004,C,0.221347622295815,310.0,310.0
2018092300,4302,11,34.0,,,2.3000000000000003,,I,-0.542664935506894,,310.0
2018092300,4403,11,35.0,43.0,10.0,2.4000000000000004,2.5,C,0.142189757979882,2504775.0,2504775.0
2018092300,4451,11,46.0,57.0,10.0,3.5,3.6,C,1.37045780165989,2504775.0,2504775.0
2018092300,4480,11,29.0,38.0,10.0,1.8,1.9000000000000001,C,0.204061241998629,2504775.0,2504775.0
2018092300,4535,11,36.0,,,2.5,,I,-0.303746787193925,,2504775.0
2018092300,4557,11,32.0,43.0,10.0,2.1,2.2,C,-0.441492752130905,2504775.0,2504775.0
2018092300,4581,11,37.0,52.0,9.0,2.6,2.8000000000000003,C,1.30865055881978,2504775.0,2504775.0
2018092300,4644,11,37.0,49.0,31.0,2.6,0.6000000000000001,C,0.401928476154879,2504775.0,2504775.0
2018092300,4689,11,35.0,,,2.4000000000000004,,I,-0.179769044362391,,2504775.0
2018092300,4728,11,37.0,45.0,11.0,2.6,2.6,C,-0.0456264319152906,2504775.0,2504775.0
2018092300,4752,11,29.0,38.0,11.0,1.8,1.8,C,0.859043194884396,2504775.0,2504775.0
2018092300,4776,11,27.0,37.0,,1.6,,C,-0.0302660194505204,2504775.0,2504775.0
2018092305,60,11,36.0,,,2.5,,I,-0.553614130596428,,2346.0
2018092305,120,11,23.0,32.0,11.0,1.2000000000000002,1.2000000000000002,C,-0.990818951070293,2307.0,2307.0
2018092305,213,11,25.0,35.0,,1.4000000000000001,,C,0.168769802377509,2495507.0,2495507.0
2018092305,237,11,42.0,,,3.1,,I,-0.668544449434409,,2495340.0
2018092305,259,11,37.0,45.0,,2.6,,C,1.47587657621305,2495507.0,2495507.0
2018092305,305,11,42.0,,,3.1,,I,-0.263121985410542,,2495507.0
2018092305,327,11,71.0,,,6.0,,I,-0.516685572011412,,2495507.0
2018092305,372,11,34.0,39.0,48.0,2.3000000000000003,-1.4000000000000001,C,0.046416525031709,2495507.0,2495507.0
2018092305,417,11,31.0,39.0,11.0,2.0,2.0,C,1.07877324260909,2495340.0,2495340.0
2018092305,526,11,34.0,44.0,8.0,2.3000000000000003,2.6,C,0.766793006130377,2346.0,2346.0
2018092305,550,11,42.0,,,3.1,,I,-0.341319596308472,,2346.0
2018092305,593,11,,,,,,S,-2.266939404907,,
2018092305,642,11,33.0,42.0,10.0,2.2,2.3000000000000003,C,1.84678638117982,2495507.0,2495507.0
2018092305,698,11,46.0,,,3.5,,I,-0.472366263929844,,2495507.0
2018092305,720,11,36.0,42.0,56.0,2.5,-2.0,C,1.4408073204453,2495507.0,2495507.0
2018092305,776,11,37.0,,,2.6,,I,-0.250456345481303,,2495507.0
2018092305,798,11,,,,,,S,-0.947654140468825,,
2018092305,975,11,35.0,44.0,,2.4000000000000004,,C,-0.373534595709987,2307.0,2307.0
2018092305,1113,11,37.0,45.0,,2.6,,C,-0.188043641435265,2307.0,2307.0
2018092305,1137,11,48.0,57.0,29.0,3.7,1.9000000000000001,C,-0.128568208766457,2307.0,2307.0
2018092305,1182,11,48.0,72.0,12.0,3.7,3.6,C,3.35220947370044,2530794.0,2530794.0
2018092305,1248,11,43.0,55.0,53.0,3.2,-1.0,C,1.58206234517407,2495507.0,2495507.0
2018092305,1272,11,53.0,83.0,,4.2,,C,2.51039118545145,2495507.0,2495507.0
2018092305,1338,11,83.0,,,7.2,,C,1.90551330679841,,2495507.0
2018092305,1400,11,49.0,,,3.8000000000000003,,I,-0.495297453153645,,2346.0
2018092305,1443,11,32.0,40.0,10.0,2.1,2.2,C,-1.17151335534667,2307.0,2307.0
2018092305,1553,11,44.0,,,3.3000000000000003,,I,-0.436769711800828,,2540258.0
2018092305,1630,11,27.0,,,1.6,,I,-0.285715393043639,,2495507.0
2018092305,1678,11,48.0,60.0,,3.7,,C,2.088250481574,2495507.0,2495507.0
2018092305,1713,11,37.0,,,2.6,,C,2.04362601437268,,2495507.0
2018092305,1780,11,,,,,,S,0.293467347615803,,
2018092305,1911,11,39.0,,,2.8000000000000003,,I,-0.536699424832125,,2307.0
2018092305,1933,11,44.0,,,3.3000000000000003,,I,-0.939849968115679,,2307.0
2018092305,2020,11,36.0,,,2.5,,I,-0.4294687351589,,2495507.0
2018092305,2042,11,35.0,53.0,10.0,2.4000000000000004,2.5,C,1.16074326320299,2540204.0,2540204.0
2018092305,2071,11,43.0,55.0,14.0,3.2,2.9000000000000004,C,0.78403524993388,2499278.0,2499278.0
2018092305,2100,11,,,,,,S,-0.278878329124622,,
2018092305,2133,11,36.0,55.0,,2.5,,C,0.208505032811816,2499278.0,2499278.0
2018092305,2227,11,30.0,42.0,,1.9000000000000001,,C,0.680251684931192,2499278.0,2499278.0
2018092305,2256,11,33.0,44.0,,2.2,,C,0.574752601969646,2499278.0,2499278.0
2018092305,2285,11,26.0,34.0,10.0,1.5,1.6,C,2.93145117402141,2540204.0,2540204.0
2018092305,2347,11,41.0,52.0,,3.0,,C,0.709023792336013,2307.0,2307.0
2018092305,2388,11,30.0,37.0,8.0,1.9000000000000001,2.2,C,0.336940633397626,2307.0,2307.0
2018092305,2429,11,33.0,44.0,57.0,2.2,-2.4000000000000004,C,0.973689160318475,2307.0,2307.0
2018092305,2470,11,31.0,42.0,,2.0,,C,0.0564574542356446,2307.0,2307.0
2018092305,2499,11,37.0,,,2.6,,I,-0.272680986097526,,2307.0
2018092305,2582,11,37.0,44.0,,2.6,,C,-0.556897586624794,2499278.0,2499278.0
2018092305,2627,11,34.0,41.0,,2.3000000000000003,,C,2.28602802329125,2499278.0,2499278.0
2018092305,2651,11,62.0,,,5.1000000000000005,,I,-0.515837268575894,,2495340.0
2018092305,2673,11,23.0,34.0,,1.2000000000000002,,C,-0.410435550840232,2540258.0,2540258.0
2018092305,2753,11,32.0,,,2.1,,I,-1.78313007215073,,2540204.0
2018092305,2803,11,58.0,68.0,10.0,4.7,4.800000000000001,C,1.12940093125336,2346.0,2346.0
2018092305,2831,11,47.0,,,3.6,,I,-0.556800825083553,,2346.0
2018092305,2889,11,50.0,,,3.9000000000000004,,I,-0.505691825102679,,2307.0
2018092305,2932,11,36.0,45.0,,2.5,,C,1.3731275487679,2346.0,2346.0
2018092305,2956,11,46.0,56.0,16.0,3.5,3.0,C,1.89670568645825,2307.0,2307.0
2018092305,3063,11,49.0,,,3.8000000000000003,,I,-0.911579782667613,,2540258.0
2018092305,3097,11,58.0,,,4.7,,I,-1.54805814520307,,2540204.0
2018092305,3232,11,45.0,,,3.4000000000000004,,I,-0.535084498378092,,2307.0
2018092305,3275,11,36.0,57.0,3.0,2.5,3.3000000000000003,C,2.59782359397144,2307.0,2307.0
2018092305,3367,11,40.0,,,2.9000000000000004,,I,-0.198611151146133,,2346.0
2018092305,3389,11,59.0,69.0,,4.800000000000001,,C,1.09349175613924,2307.0,2307.0
2018092305,3471,11,29.0,42.0,11.0,1.8,1.8,C,0.0660426999743964,2499278.0,2499278.0
2018092305,3554,11,28.0,37.0,,1.7000000000000002,,C,0.967881173627296,2540258.0,2540258.0
2018092305,3583,11,33.0,40.0,9.0,2.2,2.4000000000000004,C,0.125917958307243,2540258.0,2540258.0
2018092305,3607,11,27.0,35.0,36.0,1.6,-0.9,C,0.859022429095484,2540258.0,2540258.0
2018092305,3712,11,43.0,,,3.2,,I,-0.440534329790179,,2540258.0
2018092305,3751,11,84.0,,,7.300000000000001,,I,-0.999145776289621,,2540204.0
2018092305,3876,11,35.0,44.0,14.0,2.4000000000000004,2.1,C,0.951910015187284,2307.0,2307.0
2018092305,3921,11,32.0,44.0,,2.1,,C,0.764416032955133,2346.0,2346.0
2018092305,3971,11,39.0,50.0,12.0,2.8000000000000003,2.7,C,0.712060460945783,2307.0,2307.0
2018092305,4016,11,34.0,39.0,,2.3000000000000003,,C,0.11532185594504,2307.0,2307.0
2018092305,4108,11,,,,,,S,-0.706736691634414,,
2018092305,4142,11,,,,,,S,-1.01339108083425,,
2018092309,69,11,32.0,40.0,23.0,2.1,0.9,C,-0.0549763877179952,80431.0,80431.0
2018092309,114,11,32.0,41.0,46.0,2.1,-1.4000000000000001,C,2.71944688239864,80431.0,80431.0
2018092309,138,11,43.0,70.0,7.0,3.2,3.6,C,3.94443455244054,2495826.0,2495826.0
2018092309,189,11,65.0,,,5.4,,I,-0.554599018691421,,497236.0
2018092309,232,11,,,,,,S,-0.998281643896931,,
2018092309,251,11,25.0,35.0,21.0,1.4000000000000001,0.4,C,-0.392627893475864,497236.0,497236.0
2018092309,275,11,40.0,,,2.9000000000000004,,I,-1.72095599517403,,497236.0
2018092309,350,11,40.0,,,2.9000000000000004,,I,-0.926630011609347,,2495826.0
2018092309,372,11,44.0,,,3.3000000000000003,,I,-1.60700370707605,,80431.0
2018092309,472,11,31.0,,,2.0,,I,-1.68400096880514,,497236.0
2018092309,538,11,33.0,41.0,10.0,2.2,2.3000000000000003,C,0.0519531523491892,2495826.0,2495826.0
2018092309,774,11,39.0,51.0,3.0,2.8000000000000003,3.6,C,0.0718031249084428,2506340.0,2506340.0
2018092309,937,11,45.0,58.0,11.0,3.4000000000000004,3.4000000000000004,C,0.672649273969754,2495187.0,2495187.0
2018092309,1045,11,49.0,,,3.8000000000000003,,I,-0.20370500596348,,497236.0
2018092309,1067,11,62.0,,,5.1000000000000005,,I,-0.428429991569001,,497236.0
2018092309,1121,11,35.0,42.0,10.0,2.4000000000000004,2.5,C,-0.734986070558077,497236.0,497236.0
2018092309,1200,11,30.0,38.0,10.0,1.9000000000000001,2.0,C,1.44936971695312,2506340.0,2506340.0
2018092309,1224,11,41.0,,,3.0,,IN,-4.59629509965929,,2506340.0
2018092309,1250,11,,,,,,S,-0.898862522393526,,
2018092309,1290,11,45.0,62.0,,3.4000000000000004,,C,2.0256100060654,497236.0,497236.0
2018092309,1335,11,24.0,34.0,23.0,1.3,0.1,C,-0.720483286443613,497236.0,497236.0
2018092309,1359,11,41.0,,,3.0,,I,-1.53859504549201,,497236.0
2018092309,1442,11,35.0,,,2.4000000000000004,,I,-0.681740227222302,,80431.0
2018092309,1464,11,42.0,55.0,11.0,3.1,3.1,C,3.82130939519406,80431.0,80431.0
2018092309,1535,11,33.0,,,2.2,,I,-0.414549342660627,,80431.0
2018092309,1578,11,29.0,36.0,9.0,1.8,2.0,C,1.68424838133956,80431.0,80431.0
2018092309,1638,11,47.0,57.0,10.0,3.6,3.7,C,-0.0472813055594221,497236.0,497236.0
2018092309,1704,11,42.0,65.0,10.0,3.1,3.2,C,5.17291942059777,497236.0,497236.0
2018092309,1806,11,42.0,61.0,34.0,3.1,0.8,C,2.71229726935627,80431.0,80431.0
2018092309,1830,11,28.0,35.0,45.0,1.7000000000000002,-1.7000000000000002,C,1.05023621210551,80431.0,80431.0
2018092309,1992,11,43.0,53.0,10.0,3.2,3.3000000000000003,C,0.010977047862895,497236.0,497236.0
2018092309,2054,11,30.0,40.0,11.0,1.9000000000000001,1.9000000000000001,C,0.612035413321256,497236.0,497236.0
2018092309,2100,11,43.0,,,3.2,,I,-0.593602216471722,,2495190.0
2018092309,2197,11,33.0,44.0,11.0,2.2,2.2,C,-0.702334840539355,497236.0,497236.0
2018092309,2221,11,32.0,40.0,12.0,2.1,2.0,C,2.03631670222871,497236.0,497236.0
2018092309,2245,11,40.0,,,2.9000000000000004,,I,-0.524529651928613,,497236.0
2018092309,2267,11,32.0,40.0,11.0,2.1,2.1,C,1.22894843182328,497236.0,497236.0
2018092309,2291,11,32.0,40.0,10.0,2.1,2.2,C,-0.13197438965016,497236.0,497236.0
2018092309,2319,11,73.0,,,6.2,,I,-0.842851988553678,,497236.0
2018092309,2341,11,38.0,46.0,2.0,2.7,3.6,C,2.18586680407015,497236.0,497236.0
2018092309,2365,11,24.0,34.0,10.0,1.3,1.4000000000000001,C,-0.169773952750927,497236.0,497236.0
2018092309,2389,11,34.0,44.0,10.0,2.3000000000000003,2.4000000000000004,C,-0.239416978270294,497236.0,497236.0
2018092309,2457,11,95.0,,,8.4,,I,-0.193610747960345,,497236.0
2018092309,2479,11,33.0,,,2.2,,I,-0.412250387055868,,497236.0
2018092309,2501,11,39.0,49.0,10.0,2.8000000000000003,2.9000000000000004,C,1.48791253434498,497236.0,497236.0
2018092309,2529,11,22.0,30.0,9.0,1.1,1.3,C,1.29446546202176,497236.0,497236.0
2018092309,2676,11,37.0,50.0,10.0,2.6,2.7,C,-1.58495498526678,80431.0,80431.0
2018092309,2790,11,,,,,,S,-1.19569579593823,,
2018092309,2809,11,44.0,57.0,9.0,3.3000000000000003,3.5,C,-0.389414769450883,497236.0,497236.0
2018092309,2850,11,29.0,,,1.8,,I,-2.48429065853095,,497236.0
2018092309,3007,11,36.0,,,2.5,,I,-0.474271687179184,,80431.0
2018092309,3166,11,37.0,,,2.6,,I,-0.490738804546577,,497236.0
2018092309,3188,11,37.0,46.0,2.0,2.6,3.5,C,-0.347984430179207,497236.0,497236.0
2018092309,3212,11,71.0,82.0,8.0,6.0,6.300000000000001,C,0.414029746367556,497236.0,497236.0
2018092309,3254,11,64.0,,,5.300000000000001,,I,-1.39724125315346,,2495187.0
2018092309,3356,11,25.0,37.0,35.0,1.4000000000000001,-1.0,C,-0.461159077884386,80431.0,80431.0
2018092309,3380,11,85.0,,,7.4,,I,-1.59745534667928,,80431.0
2018092309,3438,11,25.0,33.0,9.0,1.4000000000000001,1.6,C,1.67070785200364,497236.0,497236.0
2018092309,3487,11,31.0,41.0,2.0,2.0,2.9000000000000004,C,0.934324623978721,497236.0,497236.0
2018092309,3511,11,33.0,,,2.2,,I,-0.456903127006854,,497236.0
2018092309,3533,11,50.0,62.0,9.0,3.9000000000000004,4.1000000000000005,C,-0.496899223197331,497236.0,497236.0
2018092309,3560,11,35.0,,,2.4000000000000004,,I,-1.63586572804298,,497236.0
2018092309,3670,11,51.0,,,4.0,,I,-1.32013900576521,,80431.0
2018092309,3717,11,28.0,41.0,10.0,1.7000000000000002,1.8,C,-0.179756280604961,497236.0,497236.0
2018092309,3741,11,24.0,35.0,10.0,1.3,1.4000000000000001,C,-5.01833215904623,497236.0,497236.0
2018092309,4083,11,32.0,44.0,11.0,2.1,2.1,C,-0.069086602496307,497236.0,497236.0
2018092309,4162,11,,,,,,S,-0.673200566243206,,
2018092309,4181,11,65.0,,,5.4,,I,-3.5818169377294,,497236.0
2018092308,58,11,35.0,43.0,,2.4000000000000004,,C,-0.221430109652114,79848.0,79848.0
2018092308,126,11,49.0,59.0,5.0,3.8000000000000003,4.4,C,-1.95443884530589,79848.0,79848.0
2018092308,186,11,30.0,,,1.9000000000000001,,I,-0.557145356982945,,2540158.0
2018092308,208,11,34.0,48.0,,2.3000000000000003,,C,1.76174916578144,2540158.0,2540158.0
2018092308,253,11,23.0,36.0,2.0,1.2000000000000002,2.1,C,1.17351071557947,2540158.0,2540158.0
2018092308,319,11,34.0,,,2.3000000000000003,,I,-0.577550013890894,,2540158.0
2018092308,341,11,27.0,36.0,5.0,1.6,2.2,C,1.24157133421258,2540158.0,2540158.0
2018092308,365,11,24.0,37.0,12.0,1.3,1.2000000000000002,C,0.290459847383594,2540158.0,2540158.0
2018092308,431,11,36.0,,,2.5,,C,2.22709295417348,,2540158.0
2018092308,523,11,34.0,47.0,2.0,2.3000000000000003,3.2,C,-0.67039288866541,79848.0,79848.0
2018092308,547,11,42.0,,,3.1,,I,-1.2258800895782,,79848.0
2018092308,605,11,33.0,44.0,,2.2,,C,0.808401071349737,2533016.0,2533016.0
2018092308,673,11,87.0,101.0,14.0,7.6000000000000005,7.300000000000001,C,1.77128055548304,2540158.0,2540158.0
2018092308,729,11,27.0,,,1.6,,I,-0.672081885030748,,2540158.0
2018092308,751,11,,,,,,S,-1.45497280896064,,
2018092308,806,11,31.0,43.0,,2.0,,C,-0.0047308280719029,79848.0,79848.0
2018092308,863,11,30.0,,,1.9000000000000001,,I,-0.195280028565826,,79848.0
2018092308,885,11,29.0,40.0,18.0,1.8,1.1,C,-0.254644964163078,79848.0,79848.0
2018092308,909,11,26.0,37.0,13.0,1.5,1.3,C,1.15242906060786,79848.0,79848.0
2018092308,933,11,19.0,,,0.8,,I,-0.151892636259551,,79848.0
2018092308,955,11,30.0,,,1.9000000000000001,,C,1.62602638483048,,79848.0
2018092308,1127,11,42.0,55.0,9.0,3.1,3.3000000000000003,C,-0.356665424040295,2540158.0,2540158.0
2018092308,1151,11,52.0,,,4.1000000000000005,,I,-1.70090829695357,,2530660.0
2018092308,1213,11,32.0,,,2.1,,I,-0.887375046676014,,79848.0
2018092308,1303,11,24.0,,,1.3,,I,-1.48616753022459,,79848.0
2018092308,1348,11,35.0,52.0,14.0,2.4000000000000004,2.1,C,1.71900651308919,2530660.0,2530660.0
2018092308,1372,11,36.0,,,2.5,,I,-0.489061287143546,,2530660.0
2018092308,1475,11,40.0,49.0,13.0,2.9000000000000004,2.7,C,0.739899815637689,2530660.0,2530660.0
2018092308,1548,11,41.0,55.0,,3.0,,C,0.510128635314637,2530660.0,2530660.0
2018092308,1572,11,44.0,66.0,12.0,3.3000000000000003,3.2,C,2.45813466416291,2530660.0,2530660.0
2018092308,1643,11,68.0,,,5.7,,I,-0.922663438680467,,2530660.0
2018092308,1700,11,32.0,39.0,16.0,2.1,1.6,C,-0.159493603104726,79848.0,79848.0
2018092308,1724,11,31.0,40.0,6.0,2.0,2.5,C,0.537764690591368,79848.0,79848.0
2018092308,1748,11,30.0,43.0,4.0,1.9000000000000001,2.6,C,-0.329280162001957,79848.0,79848.0
2018092308,1789,11,,,,,,S,-0.736724624500001,,
2018092308,1825,11,30.0,,,1.9000000000000001,,I,-0.858745833962266,,79848.0
2018092308,1893,11,39.0,48.0,12.0,2.8000000000000003,2.7,C,-0.270735729177421,2530660.0,2530660.0
2018092308,1983,11,,,,,,S,-0.327670367375831,,
2018092308,2002,11,41.0,52.0,12.0,3.0,2.9000000000000004,C,-0.62659893406614,2530660.0,2530660.0
2018092308,2107,11,37.0,,,2.6,,I,-1.60545963466401,,2530660.0
2018092308,2148,11,50.0,71.0,21.0,3.9000000000000004,2.9000000000000004,C,1.78548831149613,79848.0,79848.0
2018092308,2193,11,41.0,,,3.0,,I,-0.609470619612039,,79848.0
2018092308,2215,11,44.0,54.0,15.0,3.3000000000000003,2.9000000000000004,C,-0.674768533447528,79848.0,79848.0
2018092308,2260,11,55.0,68.0,5.0,4.4,5.0,C,-0.163935780687925,79848.0,79848.0
2018092308,2310,11,54.0,,,4.3,,I,-0.97141969168658,,79848.0
2018092308,2366,11,31.0,,,2.0,,IN,-5.67480500525867,,2530660.0
2018092308,2471,11,34.0,,,2.3000000000000003,,I,-0.948478516110616,,79848.0
2018092308,2618,11,27.0,,,1.6,,I,-0.49506908642948,,2540158.0
2018092308,2640,11,41.0,57.0,3.0,3.0,3.8000000000000003,C,2.08806923404074,2530660.0,2530660.0
2018092308,2685,11,28.0,41.0,6.0,1.7000000000000002,2.2,C,-0.207375156780387,2530660.0,2530660.0
2018092308,2730,11,32.0,,,2.1,,I,-0.165395662260295,,2530660.0
2018092308,2773,11,36.0,,,2.5,,I,-0.911082920079929,,2540158.0
2018092308,2829,11,33.0,42.0,12.0,2.2,2.1,C,-0.128048802831527,79848.0,79848.0
2018092308,2874,11,36.0,,,2.5,,I,-1.67306176847245,,79848.0
2018092308,3016,11,47.0,,,3.6,,I,-0.895560640235327,,2530660.0
2018092308,3038,11,,,,,,S,-3.90740308508107,,
2018092308,3067,11,37.0,,,2.6,,I,-0.187091487790625,,79848.0
2018092308,3089,11,25.0,35.0,9.0,1.4000000000000001,1.6,C,-0.15944632389654,79848.0,79848.0
2018092308,3130,11,33.0,45.0,2.0,2.2,3.1,C,-0.946784270377259,79848.0,79848.0
2018092308,3209,11,58.0,69.0,7.0,4.7,5.1000000000000005,C,-0.260039003138729,2540158.0,2540158.0
2018092308,3233,11,29.0,39.0,5.0,1.8,2.4000000000000004,C,1.80815257348997,2540158.0,2540158.0
2018092308,3257,11,,,,,,S,-1.12235811677378,,
2018092308,3346,11,51.0,62.0,,4.0,,C,-0.0196896435593665,2530660.0,2530660.0
2018092308,3470,11,,,,,,S,-1.39541286375411,,
2018092308,3489,11,40.0,50.0,2.0,2.9000000000000004,3.8000000000000003,C,-0.963594544776592,2530660.0,2530660.0
2018092308,3546,11,44.0,51.0,,3.3000000000000003,,C,-0.848425565299945,2530660.0,2530660.0
2018092308,3570,11,51.0,59.0,6.0,4.0,4.5,C,-0.016141338258965,2530660.0,2530660.0
2018092308,3594,11,49.0,61.0,,3.8000000000000003,,C,1.45198345687317,2540158.0,2540158.0
2018092308,3748,11,42.0,55.0,13.0,3.1,2.9000000000000004,C,0.505158073775031,79848.0,79848.0
2018092308,3816,11,47.0,,,3.6,,I,-0.299889799385125,,79848.0
2018092308,3838,11,41.0,59.0,,3.0,,C,1.32005422491755,79848.0,79848.0
2018092308,3879,11,38.0,53.0,3.0,2.7,3.5,C,0.254010402060861,79848.0,79848.0
2018092308,3941,11,40.0,,,2.9000000000000004,,I,-0.168029334711138,,79848.0
